"user_id","yrsLessons"
208911,"2-4 years"
208915,"More than 10 years"
208920,"4-6 years"
208927,"1-2 years"
208930,"1-2 years"
208939,"1-2 years"
208940,"More than 10 years"
208941,"Less than a year"
208944,"4-6 years"
208948,"6-10 years"
208950,"Less than a year"
208951,"1-2 years"
208952,"6-10 years"
208958,"More than 10 years"
208970,"1-2 years"
208979,"2-4 years"
208980,"2-4 years"
208983,"More than 10 years"
208984,"6-10 years"
209032,"1-2 years"
209053,"Less than a year"
209056,"2-4 years"
209071,"4-6 years"
209079,"More than 10 years"
209083,"Less than a year"
209088,"6-10 years"
209089,"6-10 years"
209091,"4-6 years"
209096,"4-6 years"
209107,"2-4 years"
209109,"More than 10 years"
209110,"4-6 years"
209113,"4-6 years"
209115,"More than 10 years"
209116,"4-6 years"
209122,"2-4 years"
209128,"Less than a year"
209132,"2-4 years"
209137,"6-10 years"
209144,"Less than a year"
209153,"4-6 years"
209158,"2-4 years"
209170,"4-6 years"
209173,"4-6 years"
209182,"6-10 years"
209192,"6-10 years"
209193,"1-2 years"
209198,"4-6 years"
209201,"6-10 years"
209203,"2-4 years"
209206,"6-10 years"
209218,"2-4 years"
209223,"2-4 years"
209225,"More than 10 years"
209232,"4-6 years"
209264,"6-10 years"
209266,"Less than a year"
209271,"2-4 years"
209281,"6-10 years"
209289,"6-10 years"
209310,"Less than a year"
209315,"4-6 years"
209316,"1-2 years"
209320,"1-2 years"
209324,"1-2 years"
209358,"6-10 years"
209361,"More than 10 years"
209369,"More than 10 years"
209373,"6-10 years"
209387,"4-6 years"
209403,"4-6 years"
209407,"1-2 years"
209408,"2-4 years"
209417,"1-2 years"
209425,"More than 10 years"
209430,"2-4 years"
209436,"2-4 years"
209438,"2-4 years"
209440,"More than 10 years"
209442,"Less than a year"
209443,"1-2 years"
209445,"Less than a year"
209446,"Less than a year"
209447,"6-10 years"
209448,"1-2 years"
209456,"Less than a year"
209457,"4-6 years"
209459,"More than 10 years"
209460,"2-4 years"
209471,"Less than a year"
209472,"6-10 years"
209474,"Less than a year"
209489,"More than 10 years"
209499,"2-4 years"
209518,"More than 10 years"
209523,"4-6 years"
209527,"2-4 years"
209528,"4-6 years"
209541,"4-6 years"
209558,"2-4 years"
209562,"1-2 years"
209576,"2-4 years"
209579,"1-2 years"
209580,"Less than a year"
209584,"1-2 years"
209588,"2-4 years"
209593,"Less than a year"
209604,"2-4 years"
209616,"1-2 years"
209622,"More than 10 years"
209628,"Less than a year"
209630,"4-6 years"
209637,"6-10 years"
209650,"More than 10 years"
209654,"6-10 years"
209659,"6-10 years"
209667,"2-4 years"
209672,"Less than a year"
209682,"More than 10 years"
209689,"1-2 years"
209695,"6-10 years"
209696,"More than 10 years"
209717,"6-10 years"
209725,"Less than a year"
209728,"More than 10 years"
209732,"2-4 years"
209741,"Less than a year"
209752,"Less than a year"
209753,"More than 10 years"
209764,"1-2 years"
209768,"1-2 years"
209770,"Less than a year"
209771,"1-2 years"
209773,"6-10 years"
209774,"More than 10 years"
209783,"More than 10 years"
209784,"4-6 years"
209789,"1-2 years"
209790,"2-4 years"
209796,"1-2 years"
209801,"More than 10 years"
209806,"6-10 years"
209810,"More than 10 years"
209811,"6-10 years"
209815,"6-10 years"
209821,"2-4 years"
209825,"4-6 years"
209826,"Less than a year"
209829,"More than 10 years"
209836,"4-6 years"
209840,"6-10 years"
209850,"4-6 years"
209858,"1-2 years"
209864,"6-10 years"
209866,"2-4 years"
209867,"More than 10 years"
209870,"6-10 years"
209873,"More than 10 years"
209878,"Less than a year"
209882,"1-2 years"
209885,"2-4 years"
209886,"Less than a year"
209887,"Less than a year"
209889,"Less than a year"
209891,"2-4 years"
209896,"More than 10 years"
209901,"2-4 years"
209903,"More than 10 years"
209908,"6-10 years"
209910,"2-4 years"
209919,"2-4 years"
209920,"More than 10 years"
209922,"6-10 years"
209923,"2-4 years"
209924,"2-4 years"
209929,"1-2 years"
209939,"6-10 years"
209953,"More than 10 years"
209956,"Less than a year"
209959,"6-10 years"
209966,"More than 10 years"
209974,"2-4 years"
209981,"Less than a year"
209982,"4-6 years"
209986,"2-4 years"
209989,"More than 10 years"
209998,"4-6 years"
210005,"1-2 years"
210013,"More than 10 years"
210030,"More than 10 years"
210039,"More than 10 years"
210041,"4-6 years"
210048,"2-4 years"
210051,"2-4 years"
210058,"6-10 years"
210059,"1-2 years"
210068,"1-2 years"
210078,"2-4 years"
210081,"4-6 years"
210082,"4-6 years"
210084,"More than 10 years"
210086,"Less than a year"
210091,"1-2 years"
210107,"1-2 years"
210108,"6-10 years"
210109,"6-10 years"
210118,"2-4 years"
210126,"More than 10 years"
210127,"Less than a year"
210135,"6-10 years"
210140,"6-10 years"
210142,"More than 10 years"
210146,"More than 10 years"
210151,"1-2 years"
210156,"4-6 years"
210164,"Less than a year"
210165,"Less than a year"
210167,"More than 10 years"
210169,"4-6 years"
210177,"More than 10 years"
210179,"1-2 years"
210188,"1-2 years"
210195,"1-2 years"
210212,"More than 10 years"
210216,"More than 10 years"
210218,"More than 10 years"
210219,"4-6 years"
210222,"1-2 years"
210223,"Less than a year"
210230,"More than 10 years"
210234,"6-10 years"
210238,"6-10 years"
210241,"More than 10 years"
210249,"1-2 years"
210250,"2-4 years"
210252,"1-2 years"
210261,"4-6 years"
210262,"1-2 years"
210265,"6-10 years"
210270,"4-6 years"
210276,"6-10 years"
210281,"1-2 years"
210283,"6-10 years"
210285,"6-10 years"
210290,"1-2 years"
210293,"6-10 years"
210295,"4-6 years"
210296,"6-10 years"
210304,"4-6 years"
210308,"More than 10 years"
210309,"1-2 years"
210313,"More than 10 years"
210327,"1-2 years"
210345,"4-6 years"
210348,"2-4 years"
210353,"Less than a year"
210359,"1-2 years"
210361,"Less than a year"
210374,"1-2 years"
210377,"1-2 years"
210390,"Less than a year"
210391,"Less than a year"
210404,"Less than a year"
210406,"6-10 years"
210426,"6-10 years"
210427,"More than 10 years"
210428,"More than 10 years"
210434,"2-4 years"
210435,"1-2 years"
210445,"2-4 years"
210447,"1-2 years"
210458,"1-2 years"
210461,"Less than a year"
210469,"1-2 years"
210472,"More than 10 years"
210473,"2-4 years"
210475,"2-4 years"
210477,"More than 10 years"
210486,"Less than a year"
210488,"Less than a year"
210489,"Less than a year"
210494,"4-6 years"
210503,"More than 10 years"
210507,"More than 10 years"
210510,"More than 10 years"
210511,"4-6 years"
210547,"Less than a year"
210552,"Less than a year"
210553,"Less than a year"
210558,"1-2 years"
210559,"4-6 years"
210566,"2-4 years"
210573,"1-2 years"
210582,"1-2 years"
210590,"6-10 years"
210591,"4-6 years"
210596,"More than 10 years"
210600,"6-10 years"
210602,"1-2 years"
210606,"Less than a year"
210610,"1-2 years"
210611,"2-4 years"
210618,"2-4 years"
210623,"2-4 years"
210625,"4-6 years"
210628,"2-4 years"
210630,"2-4 years"
210651,"2-4 years"
210694,"2-4 years"
210718,"1-2 years"
210725,"2-4 years"
210731,"1-2 years"
210734,"6-10 years"
210762,"1-2 years"
210769,"1-2 years"
210787,"6-10 years"
210788,"2-4 years"
210794,"6-10 years"
210799,"6-10 years"
210807,"2-4 years"
210811,"1-2 years"
210815,"1-2 years"
210822,"4-6 years"
210827,"6-10 years"
210833,"2-4 years"
210845,"1-2 years"
210859,"2-4 years"
210866,"2-4 years"
210877,"6-10 years"
210887,"6-10 years"
210890,"More than 10 years"
210891,"2-4 years"
210892,"More than 10 years"
210904,"Less than a year"
210921,"4-6 years"
210923,"1-2 years"
210927,"More than 10 years"
210929,"More than 10 years"
210934,"Less than a year"
210935,"6-10 years"
210937,"Less than a year"
210942,"6-10 years"
210946,"6-10 years"
210968,"1-2 years"
210970,"6-10 years"
210984,"1-2 years"
210985,"4-6 years"
210993,"2-4 years"
210994,"More than 10 years"
210999,"Less than a year"
211009,"Less than a year"
211012,"2-4 years"
211016,"More than 10 years"
211021,"1-2 years"
211027,"More than 10 years"
211051,"6-10 years"
211060,"Less than a year"
211067,"Less than a year"
211070,"Less than a year"
211082,"2-4 years"
211096,"More than 10 years"
211098,"6-10 years"
211103,"Less than a year"
211104,"More than 10 years"
211107,"2-4 years"
211109,"6-10 years"
211123,"2-4 years"
211134,"2-4 years"
211138,"Less than a year"
211148,"1-2 years"
211151,"4-6 years"
211153,"6-10 years"
211155,"More than 10 years"
211158,"6-10 years"
211159,"More than 10 years"
211162,"6-10 years"
211163,"1-2 years"
211164,"More than 10 years"
211171,"6-10 years"
211172,"6-10 years"
211175,"2-4 years"
211183,"6-10 years"
211192,"2-4 years"
211195,"Less than a year"
211198,"2-4 years"
211202,"6-10 years"
211206,"4-6 years"
211212,"Less than a year"
211217,"6-10 years"
211222,"Less than a year"
211227,"6-10 years"
211245,"More than 10 years"
211247,"4-6 years"
211257,"6-10 years"
211272,"Less than a year"
211275,"2-4 years"
211277,"2-4 years"
211285,"6-10 years"
211289,"2-4 years"
211291,"Less than a year"
211297,"Less than a year"
211298,"2-4 years"
211299,"6-10 years"
211304,"6-10 years"
211306,"More than 10 years"
211307,"Less than a year"
211314,"2-4 years"
211316,"4-6 years"
211326,"1-2 years"
211331,"Less than a year"
211339,"6-10 years"
211344,"More than 10 years"
211353,"1-2 years"
211360,"2-4 years"
211370,"4-6 years"
211372,"More than 10 years"
211373,"Less than a year"
211375,"More than 10 years"
211402,"4-6 years"
211416,"6-10 years"
211418,"4-6 years"
211423,"4-6 years"
211425,"2-4 years"
211428,"1-2 years"
211429,"2-4 years"
211433,"6-10 years"
211436,"2-4 years"
211440,"Less than a year"
211442,"2-4 years"
211445,"2-4 years"
211453,"Less than a year"
211466,"6-10 years"
211471,"More than 10 years"
211479,"1-2 years"
211482,"6-10 years"
211485,"4-6 years"
211500,"2-4 years"
211503,"6-10 years"
211508,"Less than a year"
211540,"More than 10 years"
211542,"4-6 years"
211555,"6-10 years"
211558,"More than 10 years"
211562,"Less than a year"
211563,"4-6 years"
211570,"2-4 years"
211575,"4-6 years"
211579,"1-2 years"
211592,"2-4 years"
211596,"6-10 years"
211599,"4-6 years"
211608,"More than 10 years"
211610,"4-6 years"
211614,"2-4 years"
211622,"More than 10 years"
211627,"4-6 years"
211631,"1-2 years"
211642,"Less than a year"
211652,"1-2 years"
211654,"More than 10 years"
211658,"Less than a year"
211662,"More than 10 years"
211665,"1-2 years"
211670,"4-6 years"
211672,"Less than a year"
211682,"4-6 years"
211686,"More than 10 years"
211693,"6-10 years"
211701,"4-6 years"
211704,"1-2 years"
211711,"Less than a year"
211722,"2-4 years"
211723,"6-10 years"
211725,"1-2 years"
211726,"1-2 years"
211727,"2-4 years"
211737,"1-2 years"
211740,"2-4 years"
211741,"More than 10 years"
211753,"4-6 years"
211756,"1-2 years"
211757,"4-6 years"
211765,"4-6 years"
211766,"1-2 years"
211781,"More than 10 years"
211790,"More than 10 years"
211791,"Less than a year"
211796,"1-2 years"
211798,"4-6 years"
211802,"1-2 years"
211803,"2-4 years"
211806,"More than 10 years"
211814,"4-6 years"
211817,"2-4 years"
211822,"More than 10 years"
211828,"More than 10 years"
211842,"Less than a year"
211858,"6-10 years"
211862,"1-2 years"
211865,"6-10 years"
211866,"2-4 years"
211867,"2-4 years"
211870,"1-2 years"
211873,"4-6 years"
211876,"6-10 years"
211886,"Less than a year"
211889,"1-2 years"
211904,"Less than a year"
211906,"4-6 years"
211909,"2-4 years"
211910,"6-10 years"
211911,"4-6 years"
211918,"6-10 years"
211919,"1-2 years"
211922,"Less than a year"
211929,"More than 10 years"
211933,"1-2 years"
211935,"2-4 years"
211936,"1-2 years"
211968,"More than 10 years"
211970,"6-10 years"
211973,"2-4 years"
211974,"6-10 years"
211986,"Less than a year"
211996,"4-6 years"
212002,"4-6 years"
212013,"2-4 years"
212014,"1-2 years"
212021,"6-10 years"
212027,"4-6 years"
212030,"2-4 years"
212034,"6-10 years"
212035,"4-6 years"
212041,"2-4 years"
212047,"More than 10 years"
212052,"More than 10 years"
212057,"More than 10 years"
212059,"6-10 years"
212068,"4-6 years"
212097,"6-10 years"
212119,"6-10 years"
212137,"1-2 years"
212138,"1-2 years"
212139,"6-10 years"
212143,"More than 10 years"
212151,"1-2 years"
212155,"More than 10 years"
212164,"Less than a year"
212170,"4-6 years"
212182,"1-2 years"
212183,"More than 10 years"
212199,"More than 10 years"
212200,"Less than a year"
212203,"More than 10 years"
212209,"2-4 years"
212211,"1-2 years"
212213,"2-4 years"
212214,"Less than a year"
212216,"1-2 years"
212223,"1-2 years"
212226,"1-2 years"
212229,"More than 10 years"
212240,"6-10 years"
212241,"2-4 years"
212244,"4-6 years"
212247,"1-2 years"
212249,"Less than a year"
212256,"More than 10 years"
212273,"6-10 years"
212280,"6-10 years"
212284,"More than 10 years"
212291,"2-4 years"
212297,"More than 10 years"
212299,"1-2 years"
212306,"More than 10 years"
212312,"1-2 years"
212317,"6-10 years"
212318,"6-10 years"
212319,"6-10 years"
212337,"More than 10 years"
212343,"1-2 years"
212346,"1-2 years"
212355,"2-4 years"
212361,"6-10 years"
212365,"2-4 years"
212370,"6-10 years"
212371,"2-4 years"
212372,"4-6 years"
212373,"2-4 years"
212380,"2-4 years"
212381,"4-6 years"
212384,"6-10 years"
212386,"6-10 years"
212391,"1-2 years"
212393,"More than 10 years"
212396,"Less than a year"
212400,"6-10 years"
212402,"2-4 years"
212404,"4-6 years"
212407,"1-2 years"
212412,"2-4 years"
212413,"4-6 years"
212418,"More than 10 years"
212419,"2-4 years"
212421,"Less than a year"
212424,"6-10 years"
212426,"Less than a year"
212434,"6-10 years"
212435,"6-10 years"
212447,"4-6 years"
212456,"6-10 years"
212457,"1-2 years"
212473,"1-2 years"
212489,"6-10 years"
212494,"4-6 years"
212496,"6-10 years"
212509,"4-6 years"
212510,"1-2 years"
212512,"2-4 years"
212522,"1-2 years"
212530,"2-4 years"
212532,"6-10 years"
212534,"Less than a year"
212539,"2-4 years"
212560,"2-4 years"
212562,"1-2 years"
212565,"1-2 years"
212570,"1-2 years"
212581,"1-2 years"
212586,"1-2 years"
212587,"Less than a year"
212588,"6-10 years"
212595,"6-10 years"
212597,"Less than a year"
212598,"2-4 years"
212599,"Less than a year"
212605,"2-4 years"
212607,"More than 10 years"
212608,"4-6 years"
212612,"More than 10 years"
212629,"4-6 years"
212638,"4-6 years"
212639,"More than 10 years"
212642,"6-10 years"
212653,"6-10 years"
212655,"1-2 years"
212661,"4-6 years"
212662,"More than 10 years"
212663,"6-10 years"
212667,"1-2 years"
212675,"6-10 years"
212677,"Less than a year"
212683,"4-6 years"
212686,"6-10 years"
212687,"6-10 years"
212690,"6-10 years"
212693,"More than 10 years"
212701,"4-6 years"
212707,"4-6 years"
212710,"4-6 years"
212713,"2-4 years"
212717,"6-10 years"
212719,"2-4 years"
212735,"6-10 years"
212737,"More than 10 years"
212738,"1-2 years"
212742,"4-6 years"
212755,"1-2 years"
212776,"6-10 years"
212788,"2-4 years"
212802,"4-6 years"
212807,"2-4 years"
212816,"6-10 years"
212823,"2-4 years"
212834,"4-6 years"
212844,"More than 10 years"
212845,"2-4 years"
212849,"6-10 years"
212852,"Less than a year"
212853,"6-10 years"
212869,"4-6 years"
212877,"More than 10 years"
212880,"More than 10 years"
212887,"4-6 years"
212890,"More than 10 years"
212892,"Less than a year"
212897,"More than 10 years"
212901,"Less than a year"
212902,"6-10 years"
212904,"6-10 years"
212905,"4-6 years"
212907,"More than 10 years"
212909,"More than 10 years"
212912,"More than 10 years"
212926,"6-10 years"
212929,"6-10 years"
212930,"2-4 years"
212932,"4-6 years"
212936,"4-6 years"
212939,"2-4 years"
212940,"2-4 years"
212941,"4-6 years"
212945,"More than 10 years"
212947,"6-10 years"
212949,"Less than a year"
212951,"6-10 years"
212952,"6-10 years"
212954,"Less than a year"
212958,"Less than a year"
212961,"4-6 years"
212963,"4-6 years"
212973,"1-2 years"
212979,"More than 10 years"
212980,"Less than a year"
212986,"4-6 years"
212989,"4-6 years"
212990,"More than 10 years"
212991,"Less than a year"
212993,"More than 10 years"
212995,"Less than a year"
213000,"2-4 years"
213001,"Less than a year"
213002,"6-10 years"
213006,"1-2 years"
213008,"Less than a year"
213009,"4-6 years"
213017,"Less than a year"
213020,"1-2 years"
213021,"2-4 years"
213023,"4-6 years"
213026,"Less than a year"
213030,"4-6 years"
213033,"More than 10 years"
213035,"1-2 years"
213040,"6-10 years"
213048,"More than 10 years"
213050,"1-2 years"
213055,"6-10 years"
213064,"More than 10 years"
213065,"More than 10 years"
213066,"4-6 years"
213067,"2-4 years"
213068,"2-4 years"
213072,"2-4 years"
213073,"2-4 years"
213074,"1-2 years"
213079,"6-10 years"
213089,"Less than a year"
213094,"2-4 years"
213100,"4-6 years"
213104,"Less than a year"
213116,"Less than a year"
213118,"Less than a year"
213119,"More than 10 years"
213124,"6-10 years"
213128,"More than 10 years"
213135,"Less than a year"
213138,"1-2 years"
213141,"Less than a year"
213147,"Less than a year"
213153,"1-2 years"
213161,"6-10 years"
213166,"1-2 years"
213172,"4-6 years"
213175,"4-6 years"
213178,"1-2 years"
213189,"6-10 years"
213198,"2-4 years"
213209,"Less than a year"
213214,"Less than a year"
213217,"More than 10 years"
213219,"6-10 years"
213224,"6-10 years"
213238,"Less than a year"
213242,"2-4 years"
213245,"More than 10 years"
213246,"6-10 years"
213255,"6-10 years"
213258,"2-4 years"
213260,"2-4 years"
213263,"6-10 years"
213266,"6-10 years"
213272,"6-10 years"
213276,"2-4 years"
213293,"1-2 years"
213295,"4-6 years"
213302,"6-10 years"
213311,"1-2 years"
213312,"1-2 years"
213320,"Less than a year"
213321,"Less than a year"
213328,"2-4 years"
213332,"More than 10 years"
213335,"More than 10 years"
213339,"2-4 years"
213343,"6-10 years"
213344,"1-2 years"
213347,"More than 10 years"
213358,"4-6 years"
213363,"2-4 years"
213377,"4-6 years"
213402,"Less than a year"
213408,"6-10 years"
213418,"More than 10 years"
213420,"6-10 years"
213422,"Less than a year"
213456,"6-10 years"
213460,"More than 10 years"
213461,"1-2 years"
213474,"1-2 years"
213484,"4-6 years"
213486,"2-4 years"
213491,"Less than a year"
213500,"More than 10 years"
213503,"6-10 years"
213508,"6-10 years"
213510,"4-6 years"
213518,"More than 10 years"
213536,"More than 10 years"
213537,"2-4 years"
213539,"More than 10 years"
213542,"6-10 years"
213552,"More than 10 years"
213563,"1-2 years"
213565,"2-4 years"
213577,"4-6 years"
213580,"2-4 years"
213582,"2-4 years"
213583,"4-6 years"
213589,"1-2 years"
213591,"1-2 years"
213594,"1-2 years"
213597,"6-10 years"
213598,"1-2 years"
213601,"Less than a year"
213602,"2-4 years"
213605,"1-2 years"
213620,"2-4 years"
213630,"1-2 years"
213632,"1-2 years"
213643,"6-10 years"
213644,"More than 10 years"
213645,"6-10 years"
213648,"2-4 years"
213654,"More than 10 years"
213665,"More than 10 years"
213667,"2-4 years"
213670,"4-6 years"
213703,"Less than a year"
213704,"Less than a year"
213710,"Less than a year"
213713,"4-6 years"
213723,"2-4 years"
213725,"1-2 years"
213729,"6-10 years"
213730,"1-2 years"
213732,"1-2 years"
213733,"2-4 years"
213738,"1-2 years"
213747,"4-6 years"
213750,"6-10 years"
213755,"More than 10 years"
213757,"2-4 years"
213761,"Less than a year"
213763,"More than 10 years"
213764,"1-2 years"
213770,"Less than a year"
213777,"1-2 years"
213778,"2-4 years"
213786,"Less than a year"
213792,"4-6 years"
213797,"4-6 years"
213808,"1-2 years"
213809,"1-2 years"
213811,"6-10 years"
213818,"1-2 years"
213821,"2-4 years"
213822,"More than 10 years"
213823,"2-4 years"
213830,"2-4 years"
213858,"6-10 years"
213859,"Less than a year"
213865,"4-6 years"
213871,"6-10 years"
213875,"4-6 years"
213877,"2-4 years"
213890,"More than 10 years"
213895,"Less than a year"
213900,"6-10 years"
213905,"More than 10 years"
213911,"1-2 years"
213917,"2-4 years"
213938,"2-4 years"
213943,"2-4 years"
213944,"More than 10 years"
213949,"6-10 years"
213954,"6-10 years"
213956,"2-4 years"
213959,"2-4 years"
213967,"6-10 years"
213973,"Less than a year"
213992,"6-10 years"
213993,"1-2 years"
213994,"6-10 years"
213998,"6-10 years"
213999,"More than 10 years"
214010,"More than 10 years"
214011,"More than 10 years"
214012,"More than 10 years"
214013,"6-10 years"
214026,"1-2 years"
214030,"4-6 years"
214035,"4-6 years"
214037,"1-2 years"
214058,"More than 10 years"
214059,"More than 10 years"
214069,"4-6 years"
214070,"2-4 years"
214071,"1-2 years"
214073,"2-4 years"
214081,"1-2 years"
214082,"1-2 years"
214083,"2-4 years"
214086,"More than 10 years"
214096,"4-6 years"
214100,"6-10 years"
214103,"Less than a year"
214106,"2-4 years"
214112,"More than 10 years"
214115,"6-10 years"
214120,"1-2 years"
214121,"6-10 years"
214128,"6-10 years"
214134,"More than 10 years"
214136,"2-4 years"
214140,"Less than a year"
214143,"4-6 years"
214152,"2-4 years"
214156,"6-10 years"
214160,"Less than a year"
214162,"2-4 years"
214164,"Less than a year"
214166,"4-6 years"
214169,"1-2 years"
214175,"4-6 years"
214186,"More than 10 years"
214191,"2-4 years"
214192,"Less than a year"
214193,"4-6 years"
214195,"Less than a year"
214201,"Less than a year"
214202,"More than 10 years"
214209,"More than 10 years"
214219,"4-6 years"
214221,"More than 10 years"
214223,"6-10 years"
214228,"6-10 years"
214237,"2-4 years"
214242,"Less than a year"
214243,"1-2 years"
214245,"4-6 years"
214250,"6-10 years"
214252,"6-10 years"
214255,"More than 10 years"
214260,"4-6 years"
214271,"6-10 years"
214287,"4-6 years"
214288,"2-4 years"
214292,"4-6 years"
214297,"More than 10 years"
214306,"Less than a year"
214313,"6-10 years"
214315,"Less than a year"
214320,"More than 10 years"
214321,"1-2 years"
214324,"6-10 years"
214331,"1-2 years"
214337,"More than 10 years"
214341,"2-4 years"
214343,"4-6 years"
214345,"6-10 years"
214348,"2-4 years"
214349,"4-6 years"
214354,"4-6 years"
214355,"More than 10 years"
214357,"1-2 years"
214360,"4-6 years"
214365,"Less than a year"
214368,"Less than a year"
214371,"1-2 years"
214372,"More than 10 years"
214374,"2-4 years"
214389,"4-6 years"
214390,"6-10 years"
214392,"6-10 years"
214396,"2-4 years"
214402,"2-4 years"
214413,"4-6 years"
214417,"Less than a year"
214419,"4-6 years"
214423,"More than 10 years"
214425,"1-2 years"
214430,"More than 10 years"
214432,"1-2 years"
214436,"4-6 years"
214439,"Less than a year"
214445,"6-10 years"
214453,"More than 10 years"
214456,"1-2 years"
214470,"2-4 years"
214473,"4-6 years"
214476,"6-10 years"
214478,"2-4 years"
214488,"Less than a year"
214490,"Less than a year"
214493,"1-2 years"
214503,"1-2 years"
214509,"1-2 years"
214510,"6-10 years"
214511,"1-2 years"
214530,"4-6 years"
214536,"2-4 years"
214538,"4-6 years"
214539,"2-4 years"
214542,"1-2 years"
214543,"6-10 years"
214548,"2-4 years"
214553,"2-4 years"
214556,"4-6 years"
214557,"Less than a year"
214562,"6-10 years"
214568,"More than 10 years"
214579,"4-6 years"
214585,"6-10 years"
214592,"More than 10 years"
214596,"4-6 years"
214619,"1-2 years"
214626,"More than 10 years"
214634,"6-10 years"
214635,"6-10 years"
214638,"More than 10 years"
214648,"6-10 years"
214654,"1-2 years"
214655,"6-10 years"
214658,"6-10 years"
214662,"1-2 years"
214680,"2-4 years"
214685,"4-6 years"
214692,"2-4 years"
214695,"More than 10 years"
214696,"1-2 years"
214715,"4-6 years"
214716,"Less than a year"
214717,"2-4 years"
214719,"4-6 years"
214725,"Less than a year"
214729,"Less than a year"
214730,"Less than a year"
214735,"4-6 years"
214738,"4-6 years"
214739,"More than 10 years"
214744,"More than 10 years"
214745,"6-10 years"
214746,"Less than a year"
214749,"2-4 years"
214755,"1-2 years"
214763,"1-2 years"
214767,"6-10 years"
214772,"1-2 years"
214775,"More than 10 years"
214777,"1-2 years"
214781,"1-2 years"
214785,"6-10 years"
214786,"1-2 years"
214795,"More than 10 years"
214797,"4-6 years"
214799,"2-4 years"
214801,"2-4 years"
214820,"6-10 years"
214823,"More than 10 years"
214827,"6-10 years"
214852,"2-4 years"
214872,"More than 10 years"
214875,"1-2 years"
214876,"More than 10 years"
214877,"1-2 years"
214878,"2-4 years"
214887,"1-2 years"
214892,"1-2 years"
214907,"6-10 years"
214908,"2-4 years"
214917,"1-2 years"
214928,"1-2 years"
214935,"2-4 years"
214936,"6-10 years"
214938,"6-10 years"
214945,"More than 10 years"
214951,"More than 10 years"
214956,"2-4 years"
214958,"4-6 years"
214959,"4-6 years"
214970,"Less than a year"
214972,"More than 10 years"
214975,"More than 10 years"
214984,"More than 10 years"
214987,"More than 10 years"
214994,"4-6 years"
214996,"Less than a year"
215003,"More than 10 years"
215004,"More than 10 years"
215012,"6-10 years"
215016,"6-10 years"
215018,"4-6 years"
215025,"2-4 years"
215033,"More than 10 years"
215034,"4-6 years"
215039,"Less than a year"
215040,"Less than a year"
215042,"2-4 years"
215051,"1-2 years"
215066,"1-2 years"
215067,"2-4 years"
215072,"6-10 years"
215075,"2-4 years"
215080,"More than 10 years"
215082,"6-10 years"
215100,"2-4 years"
215113,"4-6 years"
215125,"4-6 years"
215129,"6-10 years"
215140,"6-10 years"
215144,"6-10 years"
215146,"More than 10 years"
215147,"More than 10 years"
215149,"More than 10 years"
215150,"Less than a year"
215152,"More than 10 years"
215175,"4-6 years"
215176,"6-10 years"
215185,"Less than a year"
215195,"1-2 years"
215196,"More than 10 years"
215202,"6-10 years"
215205,"4-6 years"
215207,"6-10 years"
215220,"1-2 years"
215225,"Less than a year"
215228,"2-4 years"
215230,"2-4 years"
215251,"6-10 years"
215262,"6-10 years"
215278,"1-2 years"
215281,"More than 10 years"
215283,"More than 10 years"
215285,"More than 10 years"
215286,"1-2 years"
215293,"Less than a year"
215299,"More than 10 years"
215322,"4-6 years"
215341,"1-2 years"
215343,"1-2 years"
215347,"2-4 years"
215351,"6-10 years"
215354,"2-4 years"
215364,"Less than a year"
215380,"Less than a year"
215383,"6-10 years"
215385,"Less than a year"
215393,"6-10 years"
215409,"More than 10 years"
215411,"6-10 years"
215418,"More than 10 years"
215430,"6-10 years"
215432,"More than 10 years"
215433,"6-10 years"
215442,"More than 10 years"
215446,"More than 10 years"
215449,"More than 10 years"
215450,"More than 10 years"
215454,"More than 10 years"
215455,"More than 10 years"
215456,"More than 10 years"
215458,"More than 10 years"
215462,"More than 10 years"
215463,"More than 10 years"
215464,"6-10 years"
215467,"2-4 years"
215471,"Less than a year"
215476,"Less than a year"
215481,"Less than a year"
215484,"More than 10 years"
215488,"Less than a year"
215489,"6-10 years"
215495,"Less than a year"
215499,"Less than a year"
215502,"6-10 years"
215521,"6-10 years"
215522,"6-10 years"
215535,"2-4 years"
215542,"Less than a year"
215545,"6-10 years"
215553,"6-10 years"
215555,"6-10 years"
215559,"2-4 years"
215561,"More than 10 years"
215577,"4-6 years"
215599,"More than 10 years"
215607,"More than 10 years"
215614,"2-4 years"
215616,"2-4 years"
215618,"More than 10 years"
215619,"Less than a year"
215623,"More than 10 years"
215626,"6-10 years"
215646,"6-10 years"
215650,"6-10 years"
215653,"6-10 years"
215656,"6-10 years"
215661,"More than 10 years"
215665,"2-4 years"
215668,"More than 10 years"
215669,"6-10 years"
215670,"2-4 years"
215671,"2-4 years"
215675,"1-2 years"
215677,"6-10 years"
215678,"More than 10 years"
215692,"Less than a year"
215693,"More than 10 years"
215696,"1-2 years"
215704,"6-10 years"
215705,"6-10 years"
215713,"4-6 years"
215716,"6-10 years"
215728,"More than 10 years"
215743,"2-4 years"
215747,"More than 10 years"
215754,"1-2 years"
215766,"2-4 years"
215773,"2-4 years"
215777,"More than 10 years"
215787,"4-6 years"
215793,"4-6 years"
215794,"1-2 years"
215795,"1-2 years"
215805,"1-2 years"
215806,"6-10 years"
215809,"4-6 years"
215812,"6-10 years"
215819,"6-10 years"
